Id,NumOfAgents,CompletionTime,MinReward,AvgReward,MaxReward,SDReward,MinAgentStep,AvgAgentStep,MaxAgentStep,SDAgentStep,MinDistTravelled,AvgDistTravelled,MaxDistTravelled,SDDistTravelled
1,2,120.536425,0,0,0,0,0,0,0,0,833.0135,833.5339,834.05426,0.5203857421875
0,2,117.526642,0,0,0,0,0,0,0,0,682.7326,690.256653,697.7807,7.5240478515625
1,2,151.306832,0,0,0,0,0,0,0,0,1009.00665,1022.8197,1036.63269,13.813018798861837
1,2,112.701112,0,0,0,0,0,0,0,0,736.3136,752.580261,768.8469,16.26666259765625
0,2,132.864447,0,0,0,0,0,0,0,0,856.469238,874.544739,892.620239,18.07550048828125
0,2,116.906485,0,0,0,0,0,0,0,0,703.669,756.9646,810.260254,53.295623779305615
0,2,150.174095,0,0,0,0,0,0,0,0,774.3049,892.9737,1011.64252,118.6688232421875
0,2,120.324342,0,0,0,0,0,0,0,0,806.3426,864.3356,922.3286,57.993011474617404
1,2,121.886569,0,0,0,0,0,0,0,0,810.1336,863.3777,916.6217,53.244049072274372
0,2,115.962405,0,0,0,0,0,0,0,0,704.561646,760.328552,816.095459,55.76690673828125
1,2,112.826705,0,0,0,0,0,0,0,0,693.723755,696.6842,699.6446,2.960418701329171
1,2,121.40879,0,0,0,0,0,0,0,0,808.7138,860.1135,911.5133,51.399749755868434
1,2,142.806138,0,0,0,0,0,0,0,0,973.0192,974.5205,976.0218,1.50128173828125
1,2,107.737645,0,0,0,0,0,0,0,0,641.3557,678.748,716.140259,37.39227294921875
1,2,131.658797,0,0,0,0,0,0,0,0,823.2834,849.4518,875.6202,26.16839599609375
0,2,131.917891,0,0,0,0,0,0,0,0,772.4643,796.37915,820.293945,23.914825439472597
0,2,109.271136,0,0,0,0,0,0,0,0,630.2853,666.4043,702.523254,36.118988037122264
0,2,106.089943,0,0,0,0,0,0,0,0,622.3972,650.693237,678.9893,28.296051025407081
0,2,126.303982,0,0,0,0,0,0,0,0,743.0911,796.3082,849.525269,53.217071533211872
1,2,121.180541,0,0,0,0,0,0,0,0,641.8679,709.7007,777.5335,67.832794189459989
1,2,108.762717,0,0,0,0,0,0,0,0,731.1512,747.799438,764.447754,16.648284912137346
0,2,152.13772,0,0,0,0,0,0,0,0,900.9966,905.86145,910.726257,4.8648376465800949
1,2,133.917815,0,0,0,0,0,0,0,0,715.0098,830.759766,946.509766,115.7499694824259
1,2,137.104114,0,0,0,0,0,0,0,0,684.2937,819.095,953.89624,134.80126953125
1,2,113.761892,0,0,0,0,0,0,0,0,674.664551,730.7788,786.893,56.114227294930174
