Id,NumOfAgents,CompletionTime,MinReward,AvgReward,MaxReward,SDReward,MinAgentStep,AvgAgentStep,MaxAgentStep,SDAgentStep,MinDistTravelled,AvgDistTravelled,MaxDistTravelled,SDDistTravelled
2,7,54.367432,0,0,0,0,0,0,0,0,257.6143,321.893555,359.8403,32.403516775048473
6,7,52.91509,0,0,0,0,0,0,0,0,224.490036,319.041473,355.680878,42.702817049223057
1,7,70.894315,0,0,0,0,0,0,0,0,306.695282,398.746216,494.308258,70.850385855592137
6,7,74.160713,0,0,0,0,0,0,0,0,383.40625,431.595062,513.023743,53.807310525365708
1,7,66.075287,0,0,0,0,0,0,0,0,330.283966,406.832672,480.983032,55.68357202415919
0,7,70.205828,0,0,0,0,0,0,0,0,364.027863,416.05777,507.349884,42.417053106168538
5,7,88.795126,0,0,0,0,0,0,0,0,368.272736,466.937439,645.384155,105.36220419748454
3,7,91.732767,0,0,0,0,0,0,0,0,369.328552,439.554626,609.5247,74.44456384742746
1,7,99.482003,0,0,0,0,0,0,0,0,528.02356,576.9819,650.5081,43.855852297520258
6,7,88.308117,0,0,0,0,0,0,0,0,341.197479,437.937653,610.2474,92.873165806514066
2,7,83.429956,0,0,0,0,0,0,0,0,376.4815,461.0762,590.2539,61.000496790261252
1,7,69.76338,0,0,0,0,0,0,0,0,273.882935,358.399261,483.521851,60.268083467510166
0,7,64.792706,0,0,0,0,0,0,0,0,281.731781,372.1668,429.232819,46.680717025698712
5,7,92.212623,0,0,0,0,0,0,0,0,553.30896,585.999268,604.717,17.675736829345091
1,7,97.500404,0,0,0,0,0,0,0,0,461.618256,579.3047,620.4307,53.968048687558962
4,7,115.289966,0,0,0,0,0,0,0,0,328.6531,467.7527,654.632751,89.044258447992434
0,7,93.467572,0,0,0,0,0,0,0,0,292.624023,409.40625,566.399353,81.9919948871163
5,7,95.806504,0,0,0,0,0,0,0,0,343.4713,475.0498,615.513,88.199534588136089
1,7,118.243466,0,0,0,0,0,0,0,0,391.880249,485.6024,619.8797,85.71766964081516
0,7,118.290588,0,0,0,0,0,0,0,0,362.518127,480.302826,704.344,108.67882336263635
2,7,90.495667,0,0,0,0,0,0,0,0,367.5374,444.47702,550.7062,62.813712708193684
6,7,84.31136,0,0,0,0,0,0,0,0,450.005768,494.688324,543.396362,30.598906091457295
5,7,99.348081,0,0,0,0,0,0,0,0,554.311035,644.475342,694.246948,56.075921859693118
