Id,NumOfAgents,CompletionTime,MinReward,AvgReward,MaxReward,SDReward,MinAgentStep,AvgAgentStep,MaxAgentStep,SDAgentStep,MinDistTravelled,AvgDistTravelled,MaxDistTravelled,SDDistTravelled
2,4,92.320956,0,0,0,0,0,0,0,0,600.0245,622.3635,653.579651,19.586850876018463
1,4,86.703946,0,0,0,0,0,0,0,0,588.2431,595.0592,606.12915,7.2087669030348414
3,4,86.215358,0,0,0,0,0,0,0,0,489.5504,532.1809,569.155457,33.784744626829756
2,4,92.378381,0,0,0,0,0,0,0,0,542.195557,603.562,648.2729,41.799489461624006
3,4,95.047821,0,0,0,0,0,0,0,0,583.3059,644.9394,670.0609,35.934970390449493
2,4,99.846365,0,0,0,0,0,0,0,0,484.188141,528.891235,625.6573,57.107767243815893
2,4,107.49229,0,0,0,0,0,0,0,0,732.414,742.5012,752.8937,7.8331507506988229
1,4,87.845601,0,0,0,0,0,0,0,0,553.6181,591.483643,613.959961,23.136339347354845
0,4,98.546604,0,0,0,0,0,0,0,0,604.856,644.3046,689.748169,30.199079299927863
2,4,88.876105,0,0,0,0,0,0,0,0,571.022034,598.842041,608.8138,16.07106897585663
0,4,90.84055,0,0,0,0,0,0,0,0,564.4129,606.2055,637.829956,29.192505463331752
0,4,92.470272,0,0,0,0,0,0,0,0,616.2364,637.685669,651.682739,14.227148193034791
1,4,101.737377,0,0,0,0,0,0,0,0,688.651367,701.0084,726.4307,14.995172072893645
2,4,115.93589,0,0,0,0,0,0,0,0,644.422363,680.9145,771.925049,52.814486708584
3,4,101.195707,0,0,0,0,0,0,0,0,600.101563,622.885132,642.2894,15.218501448070315
0,4,100.487669,0,0,0,0,0,0,0,0,536.357666,588.8787,613.696655,31.165184333105167
0,4,125.0388,0,0,0,0,0,0,0,0,678.700134,721.2387,761.607544,36.147759902250591
0,4,87.474503,0,0,0,0,0,0,0,0,485.427124,529.341064,555.462036,27.17448513734734
1,4,109.454292,0,0,0,0,0,0,0,0,678.5687,741.438354,790.7686,41.679947780884177
0,4,111.781119,0,0,0,0,0,0,0,0,743.2405,778.6526,800.5056,23.83737939337577
3,4,123.5634,0,0,0,0,0,0,0,0,793.4727,832.8897,866.152,26.77959503670078
2,4,103.020089,0,0,0,0,0,0,0,0,597.1441,636.1957,661.5977,24.568657872603286
3,4,89.358047,0,0,0,0,0,0,0,0,610.1805,630.9962,644.324341,13.689789739661792
1,4,100.179986,0,0,0,0,0,0,0,0,518.259033,575.07666,619.8019,36.650498687003939
0,4,86.650246,0,0,0,0,0,0,0,0,559.418457,586.020935,612.972839,26.1491815707014
2,4,95.385177,0,0,0,0,0,0,0,0,636.9524,661.130737,690.4905,21.1206878796536
1,4,92.28491,0,0,0,0,0,0,0,0,645.9831,659.908447,679.234,12.230597662193034
3,4,103.259796,0,0,0,0,0,0,0,0,690.960938,707.022644,722.7639,12.665648898092854
