Id,NumOfAgents,CompletionTime,MinReward,AvgReward,MaxReward,SDReward,MinAgentStep,AvgAgentStep,MaxAgentStep,SDAgentStep,MinDistTravelled,AvgDistTravelled,MaxDistTravelled,SDDistTravelled,TotalShares
6,9,398.07551,3,7.44444466,13,2.9481109247603632,9,39,109,0,353.219727,426.039,581.0131,64.986219943332983,0
8,9,400.09881,1,6.66666651,10,2.78886675511359,15,78,207,0,352.9997,439.473755,608.760132,71.302063588016324,0
1,9,248.72168,1,5.55555534,10,2.6293687924887266,29,117,273,0,259.751434,314.935822,389.0446,37.362486300615636,0
8,9,290.06355,1,5.888889,11,3.3481153718487482,49,156,286,0,289.9477,373.581848,431.763763,50.570244081098032,0
0,9,370.56518,2,7.22222233,14,3.9659040661277229,84,194,302,0,288.601624,391.206573,550.9007,76.846715494960108,0
6,9,341.3018,3,8.222222,14,3.6750745352313854,111,234,329,0,358.663818,447.983063,527.984863,43.196481072007032,0
8,9,364.78039,5,8.888889,14,2.9228769862146766,141,273,376,0,342.468781,461.620056,541.591431,62.095169814425077,0
8,9,327.075,2,9.111111,20,5.3008268630562672,165,311,414,0,315.50882,374.592651,464.5644,49.9149474912453,0
7,9,331.55722,2,6.888889,10,2.806517986736687,183,351,487,0,397.330536,447.7959,513.5554,37.991679720417416,0
3,9,323.67114,0,6.888889,14,4.5812284729085118,271,390,545,0,303.518982,372.025055,458.28,59.469463929381241,0
3,9,280.92235,1,7.33333349,13,4.0824829046386331,301,429,567,0,301.779816,343.808136,402.220337,27.270430679760523,0
4,9,311.00989,0,6.55555534,12,3.0225490019412171,354,468,640,0,323.482849,397.97345,461.311646,47.96383686166979,0
6,9,323.87557,1,7.111111,14,3.9283710065919308,372,507,672,0,351.876068,426.5161,501.189758,50.861771546396859,0
4,9,255.82112,1,7.33333349,12,3.4318767136623372,390,546,701,0,214.041626,331.824982,404.0618,50.781155129384814,0
2,9,455.96346,0,8.777778,19,5.9400295131660723,413,585,711,0,365.100464,446.356628,602.1769,70.454313816319953,0
0,9,409.04455,3,8.333333,13,2.8674417556808933,441,663,849,0,373.4524,446.2326,627.0935,81.904843119956325,0
4,9,384.89749,0,7,14,4.5460605656619517,444,702,873,0,329.841766,408.664337,602.792,77.708603862433179,0
4,9,381.64246,2,6.44444466,10,2.1659542988464469,474,741,999,0,307.006531,419.151367,593.253662,93.2189932115969,0
4,9,391.73827,4,9.333333,13,3.1622776601683955,517,780,1075,0,361.0047,478.2036,600.0342,87.842290113376748,0
1,9,392.02987,2,6.55555534,14,3.4354721852756303,529,819,1151,0,304.846924,453.642822,599.887939,112.01956632724932,0
8,9,355.29142,1,8.888889,15,4.067334492827384,8,39,65,0,313.634766,411.6353,537.7856,64.56623427480902,0
7,9,364.61148,2,7.22222233,10,2.3934065809486706,16,78,148,0,415.4848,481.352417,555.8179,43.568018819315313,0
6,9,374.5071,4,9.333333,16,3.3665016461207076,49,117,208,0,266.249542,386.7448,562.569458,91.814515833369128,0
6,9,319.27652,4,8.777778,15,3.8232556742411692,67,156,215,0,354.557037,431.5852,476.141876,33.920049778497621,0
0,9,442.48716,2,8.555555,16,4.4249572781644222,87,195,243,0,398.948151,462.466125,662.8594,77.551575899639673,0
0,9,403.79831,0,7.44444466,18,4.901498888913955,108,234,325,0,416.695282,484.409576,603.4398,53.720500253157226,0
7,9,274.9497,1,9.222222,20,5.7884516789471592,109,273,351,0,255.825775,343.120972,404.354767,49.061496463190061,0
1,9,367.6141,1,8.111111,20,6.556497107525316,161,312,397,0,425.7261,496.400879,579.713135,46.384739419251304,0
7,9,355.24551,2,8.444445,19,4.7635446911613419,176,351,463,0,409.337982,480.0983,530.866,43.009468649054433,0
0,9,400.43101,1,5.888889,10,2.9606472432164956,215,391,577,0,273.8483,386.558929,610.157166,89.644483023536225,0
8,9,392.69779,1,6.66666651,16,3.9721250959376651,235,430,600,0,381.731354,475.8435,588.305847,61.31031191651401,0
4,9,343.27237,2,5.33333349,9,2.4494897427831832,287,469,613,0,308.828125,406.650452,541.434265,78.29357504947933,0
8,9,336.05371,6,8,16,2.8674417556808756,321,508,628,0,250.259644,356.055237,521.1147,70.058888520096659,0
8,9,353.20512,0,6.55555534,16,5.03567519716652,331,547,679,0,395.0011,460.4699,530.934753,47.98221152238019,0
6,9,391.62571,2,7.77777767,19,4.9391357268650831,342,587,780,0,338.0649,433.540253,590.057434,89.697516955179481,0
