Id,NumOfAgents,CompletionTime,MinReward,AvgReward,MaxReward,SDReward,MinAgentStep,AvgAgentStep,MaxAgentStep,SDAgentStep,MinDistTravelled,AvgDistTravelled,MaxDistTravelled,SDDistTravelled
0,2,2.37626,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1934.12405,24,27,30,3,116,177,238,0,704.156433,744.1737,784.19104,40.017303466808514
0,2,1801.04863,19,25,31,6,333,354,375,0,614.4516,663.3736,712.2956,48.9219970703125
1,2,1718.13221,21,25,29,4,489,530,572,0,652.8734,663.947144,675.020935,11.073760986370177
1,2,1615.49731,19,25,31,6,637,707,777,0,627.9331,632.7218,637.510437,4.7886657715816172
1,2,2277.47213,25,25.5,26,0.5,848,884,920,0,861.6395,880.643,899.6465,19.00347900390625
1,2,1671.48927,22,25.5,29,3.5,1024,1061,1098,0,626.175964,642.0494,657.9228,15.8734130859375
1,2,1692.92445,22,26,30,4,1124,1238,1352,0,634.4156,647.486938,660.5583,13.07135009765625
1,2,1614.06162,20,25,30,5,1256,1415,1574,0,553.4138,590.3662,627.3186,36.952392578125
1,2,1673.55457,19,25.5,32,6.5,1384,1592,1800,0,620.1514,627.3595,634.567566,7.20806884765625
0,2,1766.69091,18,25,32,7,1504,1769,2034,0,671.419556,681.590942,691.7624,10.171417236373907
1,2,1728.92342,21,26.5,32,5.5,1659,1945,2232,0,608.725952,642.78,676.834045,34.054046630873046
0,2,1767.37835,17,26.5,36,9.5,1938,2122,2306,0,630.3438,656.7648,683.185669,26.42092895509575
0,2,1687.13082,20,26,32,6,2126,2299,2472,0,632.4519,647.863,663.274048,15.41107177734375
1,2,1677.87135,23,26,29,3,2305,2476,2647,0,642.8181,650.5598,658.3015,7.74169921875
1,2,1580.4675,23,25,27,2,2497,2653,2809,0,603.0669,611.186157,619.3055,8.1192932129479782
1,2,1583.82726,24,26,28,2,2732,2830,2928,0,599.676758,600.8717,602.06665,1.1949462890625
0,2,1923.8222,15,25,35,10,2877,3007,3137,0,732.2763,743.732056,755.187866,11.455780029337523
1,2,1881.86164,21,25,29,4,3087,3184,3281,0,734.364,735.8306,737.297241,1.46661376953125
1,2,1695.44703,23,25,27,2,3262,3361,3460,0,648.4158,657.043335,665.670959,8.6275939941945978
1,2,1715.58439,20,25,30,5,3416,3538,3660,0,590.8041,620.1614,649.5186,29.357269287125238
0,2,1666.56696,24,26,28,2,3580,3715,3850,0,638.7628,648.801758,658.8407,10.0389404296875
0,2,1732.73125,21,25,29,4,3728,3892,4056,0,637.434143,655.866455,674.2988,18.432342529322138
1,2,1649.29781,20,25.5,31,5.5,3857,4069,4281,0,613.327759,628.920166,644.5125,15.592376709014239
0,2,1584.05105,24,25,26,1,4070,4245,4421,0,596.355164,610.9658,625.576538,14.610687255891246
1,2,1694.28918,22,27,32,5,4174,4422,4671,0,640.2856,650.193665,660.101746,9.9080810546875
1,2,1792.7786,20,26,32,6,4358,4599,4841,0,688.5061,691.510132,694.51416,3.0040283203125
1,2,1761.00552,23,26.5,30,3.5,4510,4776,5043,0,588.8064,629.5068,670.207153,40.70037841796875
1,2,1558.87963,18,26,34,8,4626,4953,5280,0,599.253052,603.62,607.986938,4.366943359375
0,2,1701.51217,17,25.5,34,8.5,4809,5130,5451,0,632.5027,652.087036,671.6713,19.584320068383153
