Id,NumOfAgents,CompletionTime,MinReward,AvgReward,MaxReward,SDReward,MinAgentStep,AvgAgentStep,MaxAgentStep,SDAgentStep,MinDistTravelled,AvgDistTravelled,MaxDistTravelled,SDDistTravelled
5,6,1540.82855,4,8.833333,14,3.715582801601339,14,58,106,0,349.934357,440.8206,638.9743,97.47698131937338
1,6,1484.98407,12,34.5,58,15.294334463018215,60,234,334,0,490.473022,533.1845,579.833,32.222470786845406
2,6,1462.15472,22,51.5,69,17.240939649566666,98,352,541,0,442.7446,489.5221,578.073059,59.259436160545953
3,6,1691.77868,25,59.8333321,85,20.586538212034515,126,410,653,0,389.9227,457.7043,642.4444,87.612646641163408
5,6,1664.78145,27,68.1666641,92,24.00983594742431,142,469,679,0,452.420044,514.9513,657.6452,69.938480303933034
5,6,1556.34326,41,77,102,21.338541031038961,263,527,706,0,347.170715,446.853729,600.660339,95.015896745738175
1,6,1658.05603,49,85.6666641,109,21.522597943144056,324,586,804,0,520.905762,568.0339,647.331055,52.440835294569339
1,6,1524.17927,69,128.166672,165,31.756451662965244,449,880,1128,0,490.563324,568.018555,602.690552,37.761654578733207
MAX,6,2055.87422,81,136.833328,175,31.698668040717127,498,939,1170,0,516.392639,614.8109,728.41156,61.485816593474311
4,6,1271.31848,85,146.833328,183,34.178046885229044,510,997,1240,0,480.0361,507.957672,582.5969,34.08167112457371
4,6,1379.0774,88,156.333328,198,38.27386691841987,510,1056,1319,0,479.5668,544.7087,573.9404,30.779623850531653
4,6,1256.94701,93,164.666672,209,39.927712459171111,530,1115,1402,0,487.998016,494.447571,501.368378,4.5724387823208508
4,6,1317.74952,95,173,217,41.78915329763614,561,1173,1461,0,561.883545,617.2051,761.4836,69.7011720670158
4,6,1263.93618,96,182,236,46.5259784063341,607,1232,1565,0,475.8386,549.3122,697.238953,72.549039160034525
4,6,1227.54627,104,190.166672,248,48.140131098930837,690,1290,1666,0,474.943237,522.4706,607.1422,59.052447842116557
4,6,1249.79573,110,198.666672,253,48.151381657804812,726,1349,1687,0,415.911926,500.7113,589.8912,59.846950792718509
4,6,1295.6822,111,207,267,51.97114584074513,754,1407,1811,0,505.983246,602.773,829.5677,109.09807783160511
3,6,1129.65803,115,215.333328,275,54.377282838414374,763,1466,1893,0,359.6823,437.9261,495.17865,46.97200538643817
4,6,1273.56091,118,223.833328,288,56.872420576429207,767,1525,2023,0,489.788574,502.3737,521.464355,10.141850153068493
4,6,1222.37149,125,232.666672,298,57.258672317436613,802,1584,2074,0,476.8487,487.085571,500.2833,8.9701929938911444
4,6,1349.75159,125,241.333328,304,59.729017701244523,804,1643,2085,0,421.865173,537.958557,678.2687,94.890809275509852
4,6,1229.13628,128,249.5,318,62.272920813678446,824,1702,2196,0,476.731262,486.426849,503.244781,8.6981460931108252
4,6,1268.14659,139,259,328,63.3850665903781,839,1760,2199,0,486.732574,547.451965,601.3552,41.708602201327437
4,6,1253.75923,141,267.166656,339,66.366197888852469,854,1819,2289,0,467.930481,527.535339,574.022339,38.445424517357424
4,6,1280.85229,144,275.166656,351,68.7008410105412,877,1878,2364,0,489.610321,526.440552,559.3411,24.846999413156734
3,6,1206.29214,150,283.666656,355,68.2023134179161,941,1936,2378,0,326.550385,423.84375,495.55658,58.2154033464851
4,6,1300.6655,151,292.166656,367,70.612597239366522,951,1995,2475,0,463.064,526.822266,672.7863,69.805670195079244
4,6,1363.30603,157,301,374,70.691819422995,974,2053,2517,0,325.864929,436.848816,537.803162,66.2006207846871
4,6,1256.64772,158,309.5,389,74.249017950856881,975,2112,2606,0,439.283844,492.423279,548.523132,33.127219430090882
4,6,1304.80355,158,318.166656,396,77.052831803178989,984,2171,2614,0,468.681671,554.9539,785.3848,106.17653084400222
0,6,1171.19525,172,326.666656,403,75.365037576378825,1098,2229,2692,0,386.477081,426.247284,475.083862,33.781024034844769
4,6,1234.20523,177,335,410,76.332605527825834,1122,2288,2700,0,464.383881,485.419281,494.681915,9.9960071856916564
