Id,NumOfAgents,CompletionTime,MinReward,AvgReward,MaxReward,SDReward,MinAgentStep,AvgAgentStep,MaxAgentStep,SDAgentStep,MinDistTravelled,AvgDistTravelled,MaxDistTravelled,SDDistTravelled
0,3,3.36897,0,0,0,0,0,0,0,0,0,0,0,0
2,3,1705.67398,11,16.666666,25,6.0184900284226295,58,118,230,0,650.7513,674.7041,708.965149,24.85837550979263
0,3,1567.29949,12,16.666666,26,6.5996632910744744,144,236,315,0,590.1975,603.112732,617.75354,11.315677352207118
2,3,1511.32785,13,16.666666,20,2.8674417556809462,322,354,379,0,567.4976,582.2189,601.992249,14.528427850393179
1,3,1552.6325,10,16.666666,21,4.7842333648024837,403,472,515,0,584.355347,602.7271,622.2251,15.480759204073163
0,3,1585.55466,11,16.666666,21,4.1899350299922267,538,590,655,0,577.0466,609.2925,635.968933,24.375197374072545
2,3,2186.74278,7,17,28,8.6023252670426267,558,708,886,0,635.93866,715.412842,851.067261,96.392414762330063
1,3,1730.45032,11,16.666666,20,4.0276819911982411,708,825,1002,0,658.2603,669.7112,690.0051,14.389436905264743
0,3,2713.95788,7,16.333334,21,6.5996632910744744,885,943,1055,0,718.519531,742.733337,775.831,24.225923100293972
0,3,2893.13021,13,16.333334,20,2.8674417556809462,972,1061,1173,0,621.6582,634.8372,655.6201,14.870937337153835
1,3,1531.54177,11,16.666666,25,6.0184900284226295,1057,1178,1366,0,585.6669,592.4579,604.0688,8.2494890003281
2,3,1524.8078,14,17.333334,21,2.8674417556809462,1164,1296,1442,0,580.0356,587.4023,599.564636,8.6638982864471057
2,3,1333.70467,9,16.666666,26,7.0395706939809877,1211,1414,1606,0,508.674072,517.004,524.085632,6.3533630460267716
2,3,1618.58776,8,18,26,7.4833147735478827,1250,1531,1795,0,612.0505,616.403564,621.0674,3.687688220939783
0,3,1589.90374,12,17,21,3.7416573867739413,1418,1649,1889,0,589.711,608.6208,623.5833,14.107187318020442
2,3,1495.79331,11,18,25,5.715476066494082,1464,1767,2066,0,526.5025,563.7346,587.74,26.692290738242995
2,3,1458.54555,11,17.666666,26,6.2360956446232683,1532,1885,2330,0,535.7414,551.534363,570.45636,14.344000316763093
2,3,1598.56646,15,16.666666,20,2.3570226039552442,1665,2002,2460,0,593.7694,608.5594,619.14856,10.778377689087769
2,3,1175.16849,13,16.666666,19,2.6246692913373475,1783,2120,2537,0,368.777557,408.723541,459.441864,37.7892128956101
1,3,1574.70452,8,17,25,6.97614984548545,1943,2238,2701,0,599.9756,611.6163,623.3838,9.55677999173556
0,3,2965.32784,10,17.333334,22,5.2493385826745786,2072,2356,2867,0,631.6567,641.9996,657.385742,11.092704948377074
1,3,1530.27995,13,16.666666,22,3.8586123009301274,2125,2474,2929,0,579.708862,592.3557,607.7842,11.629241967131138
2,3,1536.58242,9,18,27,7.3484692283495345,2228,2592,3166,0,591.5169,595.5625,601.711,4.4193820445304857
1,3,1634.29395,9,16.666666,24,6.1282587702834448,2333,2710,3368,0,598.019043,619.0128,654.2356,25.058923665746818
0,3,1799.40942,13,16.666666,23,4.4969125210773919,2488,2828,3439,0,499.406128,593.5584,702.880066,83.757556204868791
2,3,1729.46911,14,18,20,2.8284271247461903,2629,2946,3552,0,637.128662,647.1952,653.657532,7.2131133275410955
2,3,1580.56151,11,16.666666,24,5.4365021434334,2666,3063,3816,0,590.4492,593.559448,596.839844,2.6117349696209629
0,3,1735.36174,13,16.666666,23,4.4969125210773919,2778,3181,3897,0,660.9841,673.15,683.5842,9.30737726532504
2,3,1719.98548,7,16.666666,22,6.8475461947247416,2858,3298,4023,0,647.7685,664.06366,685.0008,15.550389829920823
1,3,1667.3461,10,17,21,4.96655480858378,3029,3416,4067,0,626.3325,641.144836,670.5369,20.783548595496903
0,3,1596.52293,9,16.666666,23,5.7927157323276237,3216,3534,4137,0,598.245361,610.5211,630.5209,14.263537944919021
2,3,1558.92751,12,16.666666,22,4.1096093353127,3291,3652,4360,0,600.7815,603.1586,606.5062,2.4357723635434483
2,3,1539.94479,10,17.666666,29,8.17856276425689,3330,3770,4512,0,582.8998,594.078735,610.08374,11.610626951991193
0,3,3613.58116,7,16.333334,25,7.3635740114582013,3400,3888,4776,0,647.6963,661.8828,686.2394,17.300562363779708
1,3,1543.03645,11,16.666666,23,4.9216076867445082,3439,4005,4863,0,597.3033,608.064636,614.374146,7.6471360142083666
1,3,1526.66876,9,18.333334,26,7.0395706939809877,3627,4123,4925,0,583.8369,594.7821,609.5596,10.845222550027698
0,3,1831.03909,15,16.666666,18,1.2472191289248091,3731,4241,5067,0,615.992065,655.046143,729.5855,52.727438938170927
0,3,1595.93016,7,16.666666,22,6.8475461947247416,3875,4359,5192,0,612.2338,620.221,631.2401,8.0500162837195024
2,3,1642.97866,7,16.666666,26,7.7602978178819031,3901,4477,5265,0,636.2339,643.150146,647.437256,4.9371620951134378
2,3,1619.68185,14,16.666666,21,3.0912061651653002,4053,4595,5385,0,635.977844,636.772,637.460266,0.60980214020416934
0,3,1524.22651,14,17,21,2.9439202887759488,4148,4713,5535,0,587.8499,594.245667,604.9044,7.5870139098703655
