Id,NumOfAgents,CompletionTime,MinReward,AvgReward,MaxReward,SDReward,MinAgentStep,AvgAgentStep,MaxAgentStep,SDAgentStep,MinDistTravelled,AvgDistTravelled,MaxDistTravelled,SDDistTravelled,TotalShares
6,7,1303.767,4,7.142857,15,3.3986792152486633,18,51,132,0,377.818451,411.913361,482.773682,37.416928160019125,0
6,7,1453.76095,1,7.142857,12,3.3563828927059238,10,51,106,0,372.573517,458.8673,574.4526,79.908083175273333,0
5,7,1773.3206,4,7.142857,14,3.4404555939406567,18,51,109,0,397.655334,474.4184,564.2537,62.528203175734781,0
5,7,1187.79275,5,7.142857,10,1.8070158058105037,14,51,95,0,321.1442,390.288239,469.1893,57.713459789329235,0
1,7,1445.38025,4,7.142857,12,2.6418917155581338,6,51,122,0,327.228424,454.97818,545.6452,69.257330677695933,0
0,7,1621.84255,2,7.142857,12,3.3986792152486633,5,51,101,0,367.41806,422.177521,530.504456,54.11246441055544,0
3,7,1328.75875,4,7.142857,11,2.7994168488950613,14,51,102,0,318.462128,362.226135,430.29184,34.675690326337573,0
3,7,1618.7041,4,7.142857,11,2.4159335036125382,19,51,84,0,364.3195,478.693054,625.595947,77.999728634163333,0
2,7,1901.3901,5,7.142857,10,2.0303814862217004,17,51,79,0,367.591217,450.24942,615.0105,93.96636723553604,0
6,7,1196.6377,4,7.142857,13,3.6421567954234186,13,51,110,0,295.8979,328.568542,358.637451,26.565791350510874,0
2,7,1527.23555,3,7.142857,12,3.2701494692170283,11,51,117,0,341.816254,381.256,547.515137,68.36005659533636,0
2,7,1529.67385,3,7.142857,17,4.5803484405375423,14,51,127,0,442.50766,529.449036,600.895142,49.24263544367777,0
1,7,1914.01345,5,7.142857,14,2.8996833043120636,22,51,79,0,312.879028,425.3933,635.1797,110.5466501265135,0
0,7,1543.58445,3,7.142857,11,2.4743582965269684,17,51,90,0,374.177979,434.243134,475.16684,42.2923117730824,0
2,7,1694.35735,3,7.142857,14,3.5225222874108444,7,51,136,0,438.956177,523.288269,597.129456,54.867300658624274,0
5,7,1761.52005,1,7.142857,12,3.3986792152486633,18,51,97,0,315.9064,377.1051,573.4635,82.640345507164255,0
6,7,1670.81405,2,7.142857,11,3.1815796359028705,11,51,87,0,363.498,415.621948,530.6776,57.458347977540505,0
3,7,1794.42445,2,7.142857,13,3.6027200608338554,6,51,138,0,409.542664,473.6593,590.162048,66.632614477944784,0
1,7,1604.35385,4,7.142857,12,2.7479120088101929,7,51,113,0,364.857452,438.2502,528.815552,59.893052062499052,0
1,7,1656.89365,1,7.142857,15,3.979539507766892,4,51,148,0,305.7031,383.6439,539.9031,73.819380381834634,0
4,7,1494.49535,3,7.142857,11,2.8996833043120636,28,51,91,0,345.192535,403.845,505.015228,51.742826009763881,0
1,7,1782.7552,4,7.142857,16,3.7197761617975829,19,51,135,0,451.700439,521.6712,605.976135,47.77935666999025,0
0,7,1785.04905,3,7.142857,13,3.5628468323828364,21,51,103,0,329.0804,409.9597,587.6116,97.670022861251539,0
1,7,1848.4921,3,7.142857,16,4.356557337707688,12,51,99,0,459.2452,511.226929,618.524231,52.7903151931004,0
6,7,1933.7624,2,7.142857,13,3.3563828927059238,5,51,115,0,461.718964,514.9432,715.661,84.036679834206069,0
5,7,1865.92525,4,7.142857,10,2.0303814862217004,22,51,103,0,375.594177,466.781464,598.324646,69.614493254744829,0
5,7,1223.31405,3,7.142857,11,2.2946254863155739,5,51,82,0,312.8586,373.286957,481.7135,66.553417307455646,0
1,7,1518.6345,3,7.142857,14,3.8703477668983055,3,51,116,0,332.6704,430.6637,599.763,89.2028710252128,0
1,7,1521.69345,1,7.142857,11,3.5225222874108444,8,51,88,0,347.517242,439.7401,604.9167,99.38196527362247,0
3,7,1320.40295,4,7.142857,13,3.4817307448439836,10,51,118,0,299.397369,322.023865,391.9759,30.047594843088291,0
