Id,NumOfAgents,CompletionTime,MinReward,AvgReward,MaxReward,SDReward,MinAgentStep,AvgAgentStep,MaxAgentStep,SDAgentStep,MinDistTravelled,AvgDistTravelled,MaxDistTravelled,SDDistTravelled,TotalShares
2,7,1978.87295,3,7.142857,11,2.1665358411575868,7,51,67,0,547.9966,615.4676,733.8702,60.871636220166494,0
0,7,1751.1425,4,7.142857,10,1.8844151368961326,25,51,73,0,358.396484,491.011871,590.9356,65.960957016135737,0
1,7,1839.21555,2,7.142857,9,2.2314999074019024,6,51,96,0,318.549957,420.605255,620.4275,100.69863821135402,0
3,7,1725.35735,3,7.142857,10,2.5872528966106914,13,51,142,0,431.527252,497.318176,551.5865,41.266805165675478,0
1,7,1622.1459,6,7.142857,9,1.1248582677159751,39,51,82,0,283.061218,388.318817,527.492432,68.886554419952375,0
5,7,1705.4724,5,7.142857,10,1.8070158058105037,27,51,81,0,413.270569,483.226166,540.772156,43.130543921245156,0
1,7,1368.2993,4,7.142857,10,1.9587584572574424,32,51,71,0,381.429047,453.590363,509.282532,50.852688669612263,0
5,7,1606.02515,3,7.142857,9,1.8844151368961326,15,51,93,0,396.656464,475.00885,528.909363,42.801767038269048,0
0,7,1479.94425,7,7.142857,8,0.34992710611188921,15,51,76,0,354.1714,438.580475,498.819733,56.728667979524474,0
6,7,1473.92665,5,7.142857,9,1.551825784457175,25,51,101,0,349.444519,439.0902,567.318054,74.590320291631841,0
2,7,1686.72455,3,7.142857,12,2.7994168488950613,14,51,81,0,407.059235,485.025146,557.171265,50.585343966052967,0
1,7,2119.5592,5,7.142857,11,2.6418917155581338,2,51,151,0,502.7298,590.9754,712.3421,76.76012730388878,0
2,7,2253.82505,5,7.142857,9,1.24539969815448,23,51,94,0,392.746368,551.928833,759.5246,103.23834758220532,0
0,7,1914.4279,2,7.142857,11,3.0438965360946462,10,51,94,0,431.269684,500.4771,614.8516,71.293097788963436,0
2,7,1578.0876,5,7.142857,9,1.551825784457175,28,51,99,0,352.755463,418.1818,489.812927,50.076040961002136,0
4,7,1547.24165,2,7.142857,11,2.4743582965269684,7,51,79,0,383.197571,429.8032,497.104584,44.06286622186493,0
2,7,1665.4601,4,7.142857,12,2.6418917155581338,18,51,126,0,460.4865,523.446167,580.7853,36.037310919823149,0
2,7,1642.69645,6,7.142857,9,0.98974331861078935,29,51,78,0,336.047,465.83432,647.3266,115.78298875131014,0
2,7,1694.46425,4,7.142857,10,2.1665358411575868,36,51,63,0,377.028717,493.399231,675.402344,87.474631671563742,0
1,7,1498.98505,3,7.142857,12,3.0904725218262774,17,51,85,0,343.8625,391.927032,457.9277,40.882867920493275,0
1,7,1932.617,4,7.142857,9,1.9587584572574424,10,51,102,0,511.524017,606.937561,764.6282,73.561914568312744,0
5,7,1887.7654,4,7.142857,9,1.4568627181693687,19,51,94,0,495.7636,565.2373,621.290344,36.463043084943884,0
0,7,1387.77545,4,7.142857,13,2.8499910490371438,23,51,83,0,391.8749,439.330475,517.1212,49.421442443562967,0
5,7,1937.8748,4,7.142857,13,2.9965967090575765,15,51,116,0,380.20578,492.044952,626.802,77.285176392845131,0
0,7,1793.22035,4,7.142857,11,2.5314350209527654,16,51,124,0,409.5226,461.345734,563.9891,51.1576587024185,0
0,7,1574.6932,3,7.142857,11,2.6954231805876021,12,51,83,0,498.169464,560.748535,620.5283,39.8478920943231,0
2,7,1710.86375,5,7.142857,8,1.1248582677159751,21,51,124,0,391.077484,489.1985,568.1681,61.490578116618,0
4,7,1802.36215,4,7.142857,12,2.4159335036125382,9,51,120,0,497.2814,567.966858,638.237549,48.569928295771533,0
3,7,1691.4802,3,7.142857,13,3.0438965360946462,6,51,106,0,399.097748,482.108215,605.243835,57.260826198485027,0
4,7,1967.79055,5,7.142857,9,1.4568627181693687,31,51,68,0,307.9245,442.226135,652.5491,97.505318730241441,0
5,7,2124.8324,5,7.142857,9,1.24539969815448,13,51,94,0,598.5976,650.1786,697.828857,37.812817122255268,0
6,7,1749.3171,5,7.142857,9,1.1248582677159751,16,51,90,0,366.100037,426.728119,602.387268,74.345475122917279,0
1,7,1812.03375,4,7.142857,9,1.641303613296581,13,51,108,0,347.221954,439.498535,591.2657,94.158270633564243,0
2,7,1909.16195,4,7.142857,13,3.1363569143000221,21,51,144,0,438.87793,538.124634,622.8072,51.242066304609374,0
