Id,NumOfAgents,CompletionTime,MinReward,AvgReward,MaxReward,SDReward,MinAgentStep,AvgAgentStep,MaxAgentStep,SDAgentStep,MinDistTravelled,AvgDistTravelled,MaxDistTravelled,SDDistTravelled,TotalShares
0,10,478.03166,1,8.3,23,6.35688603012513,1,35,96,0,323.526337,347.2136,382.924469,18.353705363385373,38
9,10,457.54283,0,7.1,20,6.90579466824782,13,70,195,0,279.0664,329.9819,347.154633,18.879776172324931,74
1,10,703.87375,3,8.5,18,4.4553338819890929,32,105,227,0,273.101166,359.09726,494.577667,64.753181479574877,104
8,10,682.89024,0,7.7,14,4.1243181254602606,38,141,284,0,273.699341,332.1827,514.9326,63.497645847767679,137
4,10,699.72672,1,8.7,20,5.900000000000003,87,176,301,0,173.615067,370.183624,545.099731,93.050060568203449,157
9,10,455.54313,0,6.9,14,4.6572524088780076,87,211,373,0,253.760345,311.656067,346.0234,29.781842549329625,176
0,10,424.39419,3,6.3,12,3.1953090617340973,125,246,473,0,249.544739,298.46225,324.995361,19.276173828630156,200
8,10,495.51389,0,8.4,14,4.8826222462934963,1,35,85,0,301.756622,337.864044,380.442352,23.554152715807454,45
9,10,517.41947,2,6.6,20,5.0635955604688663,7,35,131,0,310.390533,356.126251,406.416382,28.705344813097831,27
9,10,428.55206,1,7.7,16,4.8176757881783656,16,70,134,0,240.12561,299.420532,327.176941,24.730607901348751,68
4,10,739.41729,2,7.7,15,4.0012498047485163,29,105,196,0,265.5791,372.274231,582.546448,103.15487021652501,87
8,10,1936.19058,3,6.5,14,3.1064449134018135,41,140,228,0,240.58696,394.608154,688.263,138.22927448448439,123
3,10,809.47985,3,5.8,19,4.6432747064975635,92,175,273,0,567.039734,622.950745,765.2557,52.903680390980355,163
3,10,678.26155,1,7.7,12,3.4655446902326967,125,210,326,0,314.2347,354.448364,517.364746,55.606040015305148,188
0,10,450.35849,2,7.9,18,4.805205510693586,155,245,383,0,260.7359,314.67337,331.093567,20.904339539603665,225
7,10,663.42335,2,8.2,12,3.6551333764994181,159,281,456,0,302.892761,351.7072,510.231,76.2485803683336,254
2,10,767.83129,1,6.1,13,3.4190641994557529,186,316,499,0,276.476,375.356842,589.092834,92.528112577187784,286
8,10,1647.47623,0,6.9,17,5.8215118311311542,204,351,613,0,229.782257,368.761566,620.3569,151.45430563784768,329
2,10,500.73702,1,7.3,21,5.5506756345511707,212,386,646,0,428.6003,465.442932,519.304565,25.741661156157853,360
4,10,771.59028,3,8.4,16,4.7159304490206537,259,421,718,0,315.6051,394.8406,585.014343,97.6013971929236,388
7,10,464.51778,2,7.7,17,4.3139309220246025,268,456,783,0,281.041168,309.464,359.5094,23.817283581452266,414
4,10,551.73237,1,8.8,21,5.9966657402259829,275,491,836,0,298.23468,340.483917,429.3652,35.608227096651007,468
8,10,1585.84974,2,7,15,4.0496913462633168,287,526,891,0,260.455444,444.8458,582.5316,107.77558753754815,496
6,10,736.08301,2,6.9,11,3.3301651610693437,305,561,941,0,431.565979,520.357666,715.733,103.02717048506156,532
0,10,1237.10014,0,7.5,15,4.0062451248020263,343,596,1012,0,44.26704,318.097778,481.0974,103.80545752550783,557
0,10,1255.819,0,6.7,28,7.4033776075518425,356,631,1064,0,63.091774,344.709473,447.14386,106.99221853168233,584
0,10,1390.84621,0,7.5,20,5.5722526863020132,407,666,1073,0,59.394,336.433655,588.514343,120.03567909402815,620
8,10,23555.40035,0,8.2,21,6.8673138853557614,419,702,1114,0,46.11832,3042.348,4198.382,1388.4639162704325,656
0,10,1242.81649,0,6.9,16,4.7843494855622755,424,737,1209,0,46.28668,326.76297,417.817444,100.0588071268907,679
0,10,1291.9315,1,6,14,5.272570530585627,432,772,1220,0,46.8734665,329.7283,472.332336,111.56379041562515,709
0,10,1211.61337,0,7,22,6.5878676368002411,451,807,1255,0,39.6801949,298.995819,366.1897,88.267435769953252,746
8,10,1799.80767,0,7.9,17,5.5937465083788,488,843,1277,0,83.41423,396.846771,597.671143,138.89404396943709,784
0,10,1348.80606,0,8.2,26,7.3321211119293466,488,878,1341,0,58.37512,468.5939,673.3713,156.04650094238434,822
8,10,1702.20808,0,6.3,20,5.2545218621678638,496,913,1392,0,64.92849,389.1883,548.9455,149.40238758837077,856
0,10,1358.91977,0,9.1,25,7.2449982746719925,603,948,1493,0,106.1621,645.624939,805.755,193.41178786595131,917
8,10,21245.29351,0,7.1,16,5.7000000000000011,612,983,1539,0,62.1124458,2707.75952,3808.97876,1211.5197932416972,947
0,10,1350.69895,0,7.7,16,5.2735187493740874,615,1018,1593,0,58.0925941,344.830231,573.4327,132.04752236965075,967
8,10,1783.43886,2,8.4,23,6.8000000000000105,617,1054,1708,0,61.91291,291.404541,521.1429,133.80469038580679,1012
0,10,1241.8855,0,7.7,17,4.6914816422959644,620,1089,1792,0,36.83436,393.8146,477.280151,125.96215272471687,1034
0,10,1343.60519,0,6.2,17,4.377213725647862,624,1124,1855,0,71.23548,408.7957,499.9328,117.48338930848432,1056
8,10,24086.73433,0,9.4,22,8.1141851100403262,624,1159,1976,0,64.39793,3217.22168,4585.978,1475.4998133285674,1089
8,10,796.03307,0,6.7,14,4.8176757881783656,630,1194,2017,0,328.982,382.1816,594.225769,72.70243312756844,1119
2,10,569.61952,4,7.7,14,2.685144316419517,665,1229,2047,0,247.952042,332.915649,444.9288,62.09579972651273,1152
8,10,776.84923,0,7,12,3.4928498393145961,696,1265,2054,0,330.396454,404.447662,589.7648,92.985663116667837,1181
6,10,460.85787,2,7.3,16,4.9000000000000039,830,1300,2111,0,256.9792,310.1804,356.466644,30.266244847167954,1200
7,10,778.58014,4,8.6,22,4.8826222462934963,832,1335,2198,0,299.7231,382.377258,575.710632,91.777195566406917,1236
7,10,665.47026,2,8.2,23,5.8617403559011407,845,1370,2208,0,286.472626,348.467682,504.5209,79.180455245223612,1270
8,10,25964.66666,0,8.1,16,5.1273774973177222,867,1405,2314,0,1834.54175,3802.818,4763.742,1095.3015253641215,1301
2,10,647.4437,2,8.3,15,4.4508426168535813,872,1441,2355,0,375.278961,431.3338,490.625,44.395483545110132,1337
3,10,709.32442,0,8.9,20,6.2040309476984516,877,1476,2406,0,311.665863,373.303558,542.3621,66.512307171495678,1365
8,10,25166.96375,1,6.8,16,4.6000000000000041,927,1511,2448,0,1543.096,3497.176,4480.06641,978.93382772229552,1388
9,10,635.71086,1,8.3,19,5.6044625076808243,932,1546,2498,0,303.133881,371.445679,501.0411,72.3125568968953,1421
8,10,1867.03742,2,8.9,15,5.0289163842720779,933,1581,2522,0,231.652374,405.287262,640.641663,136.6408765859691,1463
4,10,774.36149,3,8.2,16,4.3543082114154528,943,1616,2610,0,435.908936,530.8583,706.6097,94.010493515556391,1491
0,10,766.81133,1,10.5,16,5.6258332716140815,943,1652,2624,0,315.754669,379.7828,591.9003,87.992489450288318,1528
3,10,489.54813,2,7.3,12,3.2878564445547247,998,1687,2712,0,261.794952,317.9936,380.234344,38.100366579713985,1550
1,10,543.2218,2,9.5,28,7.8134499422470221,1015,1722,2818,0,273.427734,332.219269,384.135345,35.218949718549531,1581
6,10,798.88226,2,8,20,5.5136195008360884,1062,1757,2873,0,325.2009,454.28418,607.022766,108.7487661536062,1609
