Id,NumOfAgents,CompletionTime,MinReward,AvgReward,MaxReward,SDReward,MinAgentStep,AvgAgentStep,MaxAgentStep,SDAgentStep,MinDistTravelled,AvgDistTravelled,MaxDistTravelled,SDDistTravelled
0,2,768.95425,14,15.5,17,1.5,97,176,255,0,894.9495,904.7565,914.5634,9.80694580078125
0,2,458.0398,6,7.5,9,1.5,134,176,219,0,685.38324,688.9287,692.474243,3.5455017091157135
0,2,487.83881,10,10,10,0,86,173,261,0,723.899536,742.733032,761.5665,18.83349609375
0,2,393.81128,13,16,19,3,158,176,195,0,541.1684,579.7333,618.2981,38.5648498535277
0,2,557.19448,13,15.5,18,2.5,248,353,458,0,845.128052,855.9443,866.7605,10.81622314453125
0,2,382.86788,6,9,12,3,358,530,702,0,596.0211,598.0409,600.060669,2.019775390625
1,2,562.89648,15,15,15,0,540,706,873,0,855.6006,859.7388,863.8769,4.1381530762844037
0,2,483.73486,13,15.5,18,2.5,668,883,1099,0,668.707642,688.0526,707.397644,19.345001220727195
0,2,425.63115,5,6.5,8,1.5,754,1060,1366,0,631.649536,647.1939,662.7383,15.54437255859375
0,2,440.04173,12,12.5,13,0.5,858,1237,1616,0,595.970337,624.8896,653.808838,28.91925048828125
1,2,564.88991,7,12,17,5,1022,1413,1805,0,801.6121,836.399841,871.187561,34.7877197265625
1,2,618.74639,14,14.5,15,0.5,1207,1590,1973,0,854.6499,918.1488,981.647766,63.498931884772958
1,2,438.14116,9,10,11,1,1473,1767,2061,0,687.9841,688.1685,688.352966,0.1844482421875
1,2,454.06321,8,12,16,4,1627,1943,2260,0,693.263062,697.789063,702.3151,4.52603149424351
1,2,522.70357,13,13.5,14,0.5,1749,2120,2492,0,779.7078,803.1551,826.602356,23.447265625
