Id,NumOfAgents,CompletionTime,MinReward,AvgReward,MaxReward,SDReward,MinAgentStep,AvgAgentStep,MaxAgentStep,SDAgentStep,MinDistTravelled,AvgDistTravelled,MaxDistTravelled,SDDistTravelled,TotalShares
8,9,715.68245,0,1.11111116,3,0.99380798999990794,5,40,124,0,280.208984,299.859283,331.261,15.28846153449178,0
2,9,384.9114,0,1.11111116,2,0.7370277311900908,0,40,95,0,260.248566,276.145935,285.055542,8.9327935459134551,0
7,9,387.4025,0,1.11111116,2,0.5665577237325341,3,40,100,0,247.897583,271.9039,294.576019,15.391400654965917,0
0,9,735.47875,0,1.11111116,3,0.99380798999990794,9,40,88,0,335.621338,393.249664,551.7709,62.200915773678574,0
1,9,797.79165,0,1.11111116,3,0.99380798999990794,2,40,144,0,296.082336,343.42923,520.560059,65.327241055580643,0
6,9,688.2257,0,1.11111116,4,1.0999438818457419,2,40,152,0,325.4372,347.682281,371.819855,14.037455560641439,0
8,9,402.96445,0,1.11111116,3,0.99380798999990794,5,40,98,0,262.187347,275.3535,289.504456,7.4832055504392123,0
1,9,382.80215,0,1.11111116,3,1.0999438818457419,1,40,127,0,247.137451,267.0537,282.8601,10.321804584946873,0
2,9,411.18595,0,1.11111116,3,0.87488976377909178,1,40,144,0,239.769165,276.7818,304.418976,20.825457722033118,0
3,9,411.7845,0,1.11111116,2,0.7370277311900908,6,40,93,0,259.280273,273.226166,289.607269,9.99797121658235,0
6,9,428.8798,1,1.11111116,2,0.31426968052735893,3,40,137,0,262.2816,287.5288,318.304077,18.537694037660938,0
5,9,459.79255,0,1.11111116,2,0.5665577237325341,0,40,95,0,255.360718,284.817535,306.686249,15.907272011998645,0
6,9,731.84205,0,1.11111116,3,0.87488976377909178,5,40,144,0,494.128662,513.0862,532.0521,12.173652021933442,0
7,9,380.39055,0,1.11111116,2,0.7370277311900908,1,40,130,0,255.533676,268.0866,284.2485,8.67226341431404,0
2,9,396.57915,0,1.11111116,2,0.7370277311900908,3,40,127,0,253.995209,275.248138,299.003479,15.540381053949925,0
2,9,385.74435,0,1.11111116,3,0.99380798999990794,0,40,140,0,266.625275,284.0149,299.898163,10.441842878666465,0
7,9,403.97255,0,1.11111116,4,1.0999438818457419,0,40,115,0,255.098419,274.8152,294.436371,12.498757086620675,0
6,9,425.17285,0,1.11111116,3,0.87488976377909178,1,40,128,0,217.774719,269.1948,303.340057,22.886605567891092,0
0,9,432.8227,0,1.11111116,4,1.1967032904743353,0,40,134,0,251.332947,272.6925,291.1965,13.148703216946412,0
8,9,425.98045,0,1.11111116,4,1.1967032904743353,1,40,120,0,267.031433,279.806244,300.963562,10.232507116899518,0
8,9,582.69465,0,1.11111116,3,0.99380798999990794,10,40,101,0,289.626373,317.304138,456.262878,49.527630796419579,0
2,9,775.3911,0,1.11111116,3,0.99380798999990794,2,40,153,0,488.271759,501.901123,512.73114,8.9467200529990158,0
4,9,405.59585,0,1.11111116,3,0.99380798999990794,1,40,90,0,252.809128,272.781921,305.8183,14.794961850015619,0
2,9,390.1716,0,1.11111116,3,0.99380798999990794,4,40,117,0,255.78685,269.528625,279.7794,7.1566711750384053,0
6,9,403.6582,0,1.11111116,3,0.87488976377909178,5,40,112,0,255.052658,278.061218,303.234,15.777609543531142,0
8,9,433.63595,0,1.11111116,2,0.5665577237325341,1,40,131,0,260.6379,278.452423,299.888367,12.264591823331488,0
5,9,428.4778,0,1.11111116,2,0.7370277311900908,0,40,105,0,183.5444,264.4711,296.2915,31.767164435222266,0
2,9,524.1635,0,1.11111116,5,1.5234788000891217,1,40,127,0,248.297684,268.121155,292.907959,14.970301623141822,0
8,9,416.69615,0,1.11111116,5,1.4487116456005895,1,40,131,0,200.192749,269.124176,304.0056,28.799393625166871,0
2,9,384.94965,0,1.11111116,2,0.7370277311900908,3,40,90,0,261.267334,279.4117,298.99176,11.285911505617495,0
1,9,400.44445,0,1.11111116,3,1.1967032904743353,0,40,81,0,253.74115,271.3575,303.315338,14.833208702099647,0
6,9,431.43785,0,1.11111116,3,1.0999438818457419,3,40,129,0,238.941711,270.1824,307.424072,20.353839121637495,0
2,9,442.0189,0,1.11111116,3,1.3698697784375513,1,40,98,0,255.38623,273.254517,288.334625,10.504989021560451,0
