Id,NumOfAgents,CompletionTime,MinReward,AvgReward,MaxReward,SDReward,MinAgentStep,AvgAgentStep,MaxAgentStep,SDAgentStep,MinDistTravelled,AvgDistTravelled,MaxDistTravelled,SDDistTravelled
1,6,93.953543,0,0,0,0,0,0,0,0,399.3733,471.8756,644.857361,84.938466127494593
3,6,83.447315,0,0,0,0,0,0,0,0,321.0192,380.038025,582.5644,91.453246687353428
4,6,86.053925,0,0,0,0,0,0,0,0,307.3595,382.3,606.1583,102.54632453417139
3,6,81.116252,0,0,0,0,0,0,0,0,391.741852,447.121643,506.8273,44.5159302291109
0,6,79.182072,0,0,0,0,0,0,0,0,500.69278,558.688965,614.4422,38.281371458343017
1,6,96.884886,0,0,0,0,0,0,0,0,509.899384,594.9018,670.6665,47.437339069661476
3,6,53.447692,0,0,0,0,0,0,0,0,194.890457,293.088043,386.2841,67.204629904051217
2,6,50.945508,0,0,0,0,0,0,0,0,175.859146,332.909454,450.800659,92.617298295764343
3,6,67.203765,0,0,0,0,0,0,0,0,310.065674,369.9582,496.6922,64.026498337419966
2,6,73.451065,0,0,0,0,0,0,0,0,313.040283,375.590149,512.8849,72.2961156745722
4,6,67.892671,0,0,0,0,0,0,0,0,290.2679,377.836365,495.433472,60.865466134870154
3,6,59.775521,0,0,0,0,0,0,0,0,306.836639,343.743317,405.5075,31.876726543536567
5,6,85.382409,0,0,0,0,0,0,0,0,349.4626,400.667725,585.6598,83.348075457914987
2,6,84.417299,0,0,0,0,0,0,0,0,336.547058,395.934326,593.1037,89.122130729445416
4,6,53.776604,0,0,0,0,0,0,0,0,185.5128,281.39447,351.220367,64.8692783456038
2,6,86.624469,0,0,0,0,0,0,0,0,426.620117,552.359,714.442444,122.67051296962129
1,6,61.949599,0,0,0,0,0,0,0,0,265.376526,396.477783,465.2562,80.913549396414638
1,6,54.67703,0,0,0,0,0,0,0,0,256.0184,321.657349,402.204132,50.353109390257274
3,6,56.40578,0,0,0,0,0,0,0,0,300.15152,354.2154,407.938538,34.944620347591076
3,6,60.239893,0,0,0,0,0,0,0,0,296.4515,329.511017,360.256226,19.654467258840551
0,6,88.554359,0,0,0,0,0,0,0,0,348.19516,445.2391,596.443054,107.77775774322016
0,6,58.854062,0,0,0,0,0,0,0,0,202.023285,302.779877,342.189758,46.429727881221616
2,6,56.076103,0,0,0,0,0,0,0,0,185.268875,317.599518,450.7604,85.921231552277348
3,6,51.420752,0,0,0,0,0,0,0,0,233.948471,320.261627,439.305817,63.492215023638806
5,6,51.894568,0,0,0,0,0,0,0,0,301.1415,346.682434,458.329376,51.577135957578072
2,5,60.329814,0,0,0,0,0,0,0,0,243.559235,344.221466,402.56543,55.667331106567126
3,5,87.19341,0,0,0,0,0,0,0,0,325.351135,432.561554,608.348,110.15487544169096
4,5,84.654299,0,0,0,0,0,0,0,0,439.6744,512.7311,583.1472,46.472078787850094
