Id,NumOfAgents,CompletionTime,MinReward,AvgReward,MaxReward,SDReward,MinAgentStep,AvgAgentStep,MaxAgentStep,SDAgentStep,MinDistTravelled,AvgDistTravelled,MaxDistTravelled,SDDistTravelled
8,9,59.99771,0,0,0,0,0,0,0,0,295.5343,342.241852,394.845764,26.466446958463415
6,9,58.057784,0,0,0,0,0,0,0,0,277.877747,311.6045,334.406921,15.962033883440483
6,9,53.673533,0,0,0,0,0,0,0,0,290.0063,310.3918,378.338,25.765048175481166
4,9,68.080875,0,0,0,0,0,0,0,0,295.502655,350.707,431.499146,46.852067019083655
0,9,53.562446,0,0,0,0,0,0,0,0,294.9892,314.7068,346.101929,18.256876073031211
8,9,78.687744,0,0,0,0,0,0,0,0,299.275269,353.240082,538.069458,70.30170556747737
3,9,80.988906,0,0,0,0,0,0,0,0,315.497467,386.418854,567.0445,94.699268401796616
8,9,51.112554,0,0,0,0,0,0,0,0,162.3346,254.435425,343.534882,74.152877268735381
6,9,79.915585,0,0,0,0,0,0,0,0,316.310028,418.6662,567.494934,90.584788250883449
3,9,50.300796,0,0,0,0,0,0,0,0,155.034561,246.545242,322.1244,68.092605082094693
2,9,49.883739,0,0,0,0,0,0,0,0,170.371216,304.998138,420.368073,60.442974657337821
6,9,51.396839,0,0,0,0,0,0,0,0,197.420837,326.351654,440.816071,69.593742761873017
8,9,50.754031,0,0,0,0,0,0,0,0,163.576584,272.362152,445.172821,104.15505619047428
7,9,51.739378,0,0,0,0,0,0,0,0,187.48587,357.2364,474.335632,85.898199593054116
6,9,58.121752,0,0,0,0,0,0,0,0,240.3533,324.011841,390.948456,54.375091080571032
8,9,50.072075,0,0,0,0,0,0,0,0,145.163879,253.552231,377.3356,80.244852255237987
6,9,58.338788,0,0,0,0,0,0,0,0,191.643341,339.078278,513.5471,94.364459888688629
0,9,51.965423,0,0,0,0,0,0,0,0,161.897522,301.45636,431.757233,86.9123361518175
3,9,53.051972,0,0,0,0,0,0,0,0,185.5197,327.5057,483.27533,112.87877780936306
2,9,56.828906,0,0,0,0,0,0,0,0,273.302277,370.029419,484.9145,71.3448586115612
2,9,60.158812,0,0,0,0,0,0,0,0,225.458374,316.100433,393.4735,50.42037455740607
5,9,53.292297,0,0,0,0,0,0,0,0,219.22345,319.182861,478.356354,84.481469945552178
2,9,55.396114,0,0,0,0,0,0,0,0,219.4254,323.222321,391.5576,50.048295742791922
6,9,54.322279,0,0,0,0,0,0,0,0,209.156921,285.471436,441.86264,69.1199593465861
7,9,50.844089,0,0,0,0,0,0,0,0,169.0127,311.655457,419.967316,86.33410601170317
6,9,58.986848,0,0,0,0,0,0,0,0,268.435364,350.0599,452.160858,63.370879032501406
