Id,NumOfAgents,CompletionTime,MinReward,AvgReward,MaxReward,SDReward,MinAgentStep,AvgAgentStep,MaxAgentStep,SDAgentStep,MinDistTravelled,AvgDistTravelled,MaxDistTravelled,SDDistTravelled
1,5,92.309561,0,0,0,0,0,0,0,0,505.669922,594.383362,648.95575,51.114252030676262
1,5,83.968206,0,0,0,0,0,0,0,0,564.456,595.5095,670.625854,39.972953268558257
2,5,64.305531,0,0,0,0,0,0,0,0,346.2677,370.80127,400.619843,19.650028507392697
3,5,60.80492,0,0,0,0,0,0,0,0,334.054932,349.161957,371.126984,13.458420064278414
0,5,81.062235,0,0,0,0,0,0,0,0,415.459076,461.4706,526.7846,39.110635878550511
3,5,89.625369,0,0,0,0,0,0,0,0,571.883057,617.5399,711.0929,50.091678841713936
2,5,66.181242,0,0,0,0,0,0,0,0,327.4017,369.480621,443.3719,39.251168707912413
1,5,66.818722,0,0,0,0,0,0,0,0,299.58725,344.091034,445.109039,51.850581281164061
2,5,52.778436,0,0,0,0,0,0,0,0,299.67807,323.651367,341.4363,16.842985811208955
1,5,74.057246,0,0,0,0,0,0,0,0,325.771332,390.454041,509.028748,64.1950978702065
0,5,57.974668,0,0,0,0,0,0,0,0,192.653442,292.895477,347.91983,63.900626002001005
2,5,65.868055,0,0,0,0,0,0,0,0,339.5411,399.04538,440.492126,37.067337527630457
0,5,56.527008,0,0,0,0,0,0,0,0,358.897644,384.286163,421.533417,25.414698405431537
4,5,56.602927,0,0,0,0,0,0,0,0,216.9602,317.41806,355.2482,50.949479229636374
0,5,66.431953,0,0,0,0,0,0,0,0,393.712738,474.8935,617.3898,88.235473287807551
0,5,67.814165,0,0,0,0,0,0,0,0,306.795715,380.0421,480.494019,64.4954754214962
2,5,73.98161,0,0,0,0,0,0,0,0,352.140533,428.5596,514.6589,55.10353041289919
0,5,90.313561,0,0,0,0,0,0,0,0,570.39,613.067139,672.5889,34.117687218963219
2,5,103.784338,0,0,0,0,0,0,0,0,560.8623,620.4968,678.7198,42.868404217298547
3,5,66.19937,0,0,0,0,0,0,0,0,332.4429,405.532532,465.576355,52.333912285397226
3,5,73.374401,0,0,0,0,0,0,0,0,403.7111,444.2988,518.294,40.147480819726731
0,5,93.943663,0,0,0,0,0,0,0,0,610.442261,628.5762,643.865234,13.019516453332558
3,5,86.666126,0,0,0,0,0,0,0,0,329.895416,397.436829,579.4478,91.897138351351245
0,5,56.071576,0,0,0,0,0,0,0,0,219.654678,328.0018,365.1114,54.442011885875033
2,5,53.968296,0,0,0,0,0,0,0,0,266.643158,313.28772,347.7815,26.443705123101516
0,5,77.807131,0,0,0,0,0,0,0,0,323.209564,423.132629,532.63916,74.208596473542983
4,5,60.224876,0,0,0,0,0,0,0,0,339.3896,354.129852,367.91687,12.223480483522572
4,5,92.744998,0,0,0,0,0,0,0,0,612.8171,629.32135,655.2352,14.349240833387393
4,5,62.767527,0,0,0,0,0,0,0,0,296.4827,371.130341,442.245544,50.857216962309
2,5,69.030512,0,0,0,0,0,0,0,0,319.7439,363.1175,459.627228,49.759489663878973
0,5,57.317869,0,0,0,0,0,0,0,0,254.671616,340.338928,462.067078,68.542536050194471
