Id,NumOfAgents,CompletionTime,MinReward,AvgReward,MaxReward,SDReward,MinAgentStep,AvgAgentStep,MaxAgentStep,SDAgentStep,MinDistTravelled,AvgDistTravelled,MaxDistTravelled,SDDistTravelled
6,7,62.209404,0,0,0,0,0,0,0,0,245.961914,301.434357,384.2946,45.020525810291652
6,7,55.83679,0,0,0,0,0,0,0,0,207.905869,349.286652,479.884064,74.500656500640716
6,7,81.120615,0,0,0,0,0,0,0,0,405.115021,518.5305,710.7616,100.5905012503987
3,7,49.962704,0,0,0,0,0,0,0,0,166.203644,324.121338,443.9888,109.30204025211263
1,7,60.108917,0,0,0,0,0,0,0,0,239.800858,351.957642,491.6284,70.636781290658277
2,7,82.710724,0,0,0,0,0,0,0,0,424.573944,554.798767,666.6106,86.817157498143942
3,7,54.229294,0,0,0,0,0,0,0,0,239.5424,311.730774,380.55365,47.684789667857089
6,7,78.211545,0,0,0,0,0,0,0,0,347.8757,441.380676,706.656067,115.86779650166623
2,7,53.829343,0,0,0,0,0,0,0,0,175.471344,285.520233,343.081421,65.8689118750027
6,7,88.331836,0,0,0,0,0,0,0,0,352.6686,505.513641,923.0063,185.17578497067336
0,7,60.561597,0,0,0,0,0,0,0,0,259.839844,312.078979,359.723328,33.917497072298531
6,7,60.450323,0,0,0,0,0,0,0,0,300.554779,356.309357,461.361755,54.387166547408853
1,7,53.725159,0,0,0,0,0,0,0,0,211.286072,310.571136,378.417755,52.686573122089783
0,7,69.112009,0,0,0,0,0,0,0,0,316.0678,372.762573,551.657349,77.468099653815344
1,7,83.196003,0,0,0,0,0,0,0,0,506.270447,547.516968,576.136658,23.98396489584675
3,7,61.033717,0,0,0,0,0,0,0,0,259.611145,328.298248,400.324371,51.283604706479409
2,7,57.666314,0,0,0,0,0,0,0,0,205.767212,302.534241,346.389954,56.727405380170424
2,7,54.044732,0,0,0,0,0,0,0,0,259.583954,329.531738,475.7346,63.170088901060375
1,7,51.646008,0,0,0,0,0,0,0,0,176.44664,305.7747,432.212128,71.9489822945582
4,7,69.882866,0,0,0,0,0,0,0,0,310.767029,346.4885,486.8343,58.182190309632524
4,7,68.545111,0,0,0,0,0,0,0,0,368.4766,422.572052,465.2232,38.062667550783445
4,7,62.471978,0,0,0,0,0,0,0,0,328.522552,369.2429,418.4225,31.548824881422505
2,7,64.004019,0,0,0,0,0,0,0,0,305.835449,335.8193,395.3297,28.464650664699391
4,7,75.657276,0,0,0,0,0,0,0,0,371.128479,453.89502,532.675354,65.825040320863835
4,7,54.274963,0,0,0,0,0,0,0,0,191.906738,334.2371,429.046265,74.662388999550728
3,7,65.375226,0,0,0,0,0,0,0,0,264.74942,351.206482,429.0006,61.247434514551962
0,7,62.148899,0,0,0,0,0,0,0,0,347.896,392.618958,440.741455,33.9228942379663
