Id,NumOfAgents,CompletionTime,MinReward,AvgReward,MaxReward,SDReward,MinAgentStep,AvgAgentStep,MaxAgentStep,SDAgentStep,MinDistTravelled,AvgDistTravelled,MaxDistTravelled,SDDistTravelled
5,8,76.786401,0,0,0,0,0,0,0,0,364.763062,403.8577,533.202,52.61183288533605
5,8,50.01433,0,0,0,0,0,0,0,0,165.14473,285.438171,345.270538,66.95050053212077
7,8,56.508873,0,0,0,0,0,0,0,0,181.464752,339.3725,474.325165,99.282750317399291
7,8,52.728793,0,0,0,0,0,0,0,0,203.070313,346.428284,443.524,71.141248943048012
1,8,54.014845,0,0,0,0,0,0,0,0,201.9259,289.2135,347.1149,49.884428048226681
2,8,57.613585,0,0,0,0,0,0,0,0,206.267273,329.2667,493.2324,98.116820563868359
6,8,52.68735,0,0,0,0,0,0,0,0,215.25975,289.354065,353.28656,49.198420890155447
7,8,78.754527,0,0,0,0,0,0,0,0,340.737061,414.973419,538.7644,63.485328319934581
7,8,53.705891,0,0,0,0,0,0,0,0,193.469574,290.3927,346.139923,50.587486668375035
1,8,85.524869,0,0,0,0,0,0,0,0,341.045,424.337,607.7675,86.388960131128215
0,8,87.818712,0,0,0,0,0,0,0,0,349.377563,402.2812,592.505432,73.724550373154585
7,8,53.17595,0,0,0,0,0,0,0,0,179.476974,271.2077,342.281738,69.089524272635316
2,8,65.77485,0,0,0,0,0,0,0,0,294.448975,372.123718,471.23645,75.47409651685193
7,8,54.822123,0,0,0,0,0,0,0,0,175.100937,284.233337,343.055328,59.628258966512774
7,8,74.705612,0,0,0,0,0,0,0,0,288.8786,388.4226,642.3852,120.34219798701618
4,8,62.313613,0,0,0,0,0,0,0,0,285.0343,327.725616,362.186951,22.481962659839208
0,8,54.481162,0,0,0,0,0,0,0,0,183.753067,286.675171,371.622467,65.445832085863174
0,8,56.41866,0,0,0,0,0,0,0,0,229.8592,347.06192,498.777649,91.992808161965868
6,8,64.4722,0,0,0,0,0,0,0,0,284.839661,349.131,464.414063,54.243575680356344
5,8,54.257335,0,0,0,0,0,0,0,0,200.7746,294.80014,351.3251,55.272194079229557
5,8,53.211668,0,0,0,0,0,0,0,0,194.211349,322.9039,507.6335,101.92411027328225
4,8,53.286858,0,0,0,0,0,0,0,0,169.424271,319.565277,440.5288,92.735889069258732
5,8,65.361295,0,0,0,0,0,0,0,0,260.3545,342.303772,497.5412,75.34712011489944
4,8,58.918268,0,0,0,0,0,0,0,0,283.372253,344.0879,423.085815,47.2226326591004
1,8,90.718127,0,0,0,0,0,0,0,0,348.045258,416.0298,617.963867,81.638569603412975
0,8,52.549609,0,0,0,0,0,0,0,0,176.816742,263.944519,334.764832,64.94243974175896
