,aa_filename,agents_num,complete_time_avg,complete_time_avg_std,dist_travelled_avg,dist_travelled_avg_std,totaldist,totaldist_std,max_dist_travelled_avg,max_dist_travelled_std,min_dist_travelled_avg,min_dist_travelled_std,cell_discovered_avg,max_cell_discovered_avg,max_cell_discovered_std,min_cell_discovered_avg,min_cell_discovered_std,obj_collected_avg,max_obj_collected_avg,max_obj_collected_std,min_obj_collected_avg,min_obj_collected_std,num_capacity_share,num_capacity_share_std
14,AuctionFrontierC_2agent_35obj_med_7cap.csv,2.0,1469.55484,229.17039818938008,1019.8924743666665,152.68158216489417,2039.784948733333,305.36316432978833,1070.017158566667,174.67388053018794,969.7677788000002,144.43633426792306,180.0,213.56666666666666,17.588560807080487,146.43333333333334,17.588560807080487,17.5,19.8,1.5624913792865636,15.2,1.5624913792865636,0.0,0.0
15,AuctionFrontierC_2agent_35obj_med_30cap.csv,2.0,1034.4423000000002,88.1796548406884,758.706982542857,62.576106661487046,1517.413965085714,125.15221332297409,771.4915402,64.91866728608859,745.9224208571429,61.799494451590135,180.0,218.25714285714287,24.205423380069252,141.74285714285713,24.205423380069252,17.5,20.571428571428573,2.1044171232366047,14.428571428571429,2.104417123236605,0.0,0.0
16,AuctionFrontierC_2agent_50obj_med_30cap.csv,2.0,1022.0988029411766,145.59427630617378,739.5768847941175,111.81744894527051,1479.153769588235,223.63489789054103,760.6109221470589,116.28289019748739,718.5428517352941,110.24276125728822,180.0,209.44117647058823,22.424541718867918,150.55882352941177,22.424541718867918,25.0,28.235294117647058,2.2027369136765844,21.764705882352942,2.2027369136765844,0.0,0.0
17,AuctionFrontierC_2agent_35obj_slow_30cap.csv,2.0,1842.3989961538464,146.62457867258814,688.8547603461539,54.8088221523127,1377.7095206923077,109.6176443046254,698.1464878846152,57.9127030796815,679.5630340769233,52.80058813575426,180.0,216.57692307692307,29.55289911588787,143.42307692307693,29.55289911588787,17.5,19.576923076923077,1.65343465363653,15.423076923076923,1.65343465363653,0.0,0.0
18,AuctionFrontierC_2agent_35obj_high_15cap.csv,2.0,628.3440567164178,79.86184528872766,859.6069159999998,103.28184193355163,1719.2138319999997,206.56368386710326,891.7463374626868,110.56449791144009,827.46748938806,104.93130898594518,180.0,218.98507462686567,27.393038563415537,141.01492537313433,27.393038563415537,17.5,19.925373134328357,1.734790467094469,15.074626865671641,1.7347904670944687,0.0,0.0
19,AuctionFrontierC_2agent_10obj_slow_15cap.csv,2.0,1492.7228566666668,264.374127506255,559.8554578666667,122.28999162288103,1119.7109157333334,244.57998324576207,578.9248626666666,146.3219890622526,540.7860606333332,106.28383737675873,180.0,218.06666666666666,31.451038394494294,141.93333333333334,31.451038394494294,5.0,5.7,0.7497125886079554,4.3,0.7497125886079554,0.0,0.0
20,AuctionFrontierC_2agent_50obj_med_7cap.csv,2.0,1747.3304481481478,230.56655606397098,1184.0128855555556,130.19306641752488,2368.025771111111,260.38613283504975,1278.063953407407,164.00447648802506,1089.9618332962964,120.98301186405598,180.0,210.55555555555554,23.158871590242335,149.44444444444446,23.158871590242335,25.0,27.962962962962962,2.2951702045395823,22.037037037037038,2.2951702045395823,0.0,0.0
21,AuctionFrontierC_2agent_50obj_high_15cap.csv,2.0,707.4833827586206,112.35787933042687,944.6456920344826,135.93138978691672,1889.2913840689653,271.86277957383345,989.9334589655172,137.1967563190809,899.3579211034483,144.30492097246912,180.0,223.58620689655172,26.33102087080032,136.41379310344828,26.33102087080032,25.0,28.93103448275862,2.5764182568990535,21.06896551724138,2.5764182568990535,0.0,0.0
22,AuctionFrontierC_2agent_10obj_med_7cap.csv,2.0,883.2171046153844,119.97019269696018,632.4689397076922,97.79419775375617,1264.9378794153845,195.58839550751233,655.2989456923076,93.80215566320248,609.6389322769228,105.44691089333739,180.0,208.84615384615384,24.027478260076766,151.15384615384616,24.027478260076766,5.0,5.753846153846154,0.791177311644829,4.246153846153846,0.791177311644829,0.0,0.0
23,AuctionFrontierC_2agent_50obj_slow_30cap.csv,2.0,2018.4206312499998,245.26167136803804,741.9304137812501,101.33466036008784,1483.8608275625002,202.66932072017568,757.2613362187499,100.90053082816702,726.5994989687499,103.6847198887701,180.0,215.84375,23.686268480200276,144.15625,23.686268480200276,25.0,28.34375,2.193970844044225,21.65625,2.193970844044225,0.0,0.0
