Id,NumOfAgents,CompletionTime,MinReward,AvgReward,MaxReward,SDReward,MinAgentStep,AvgAgentStep,MaxAgentStep,SDAgentStep,MinDistTravelled,AvgDistTravelled,MaxDistTravelled,SDDistTravelled,TotalShares
0,2,1094.9768,21,25,29,4,173,180,187,0,1320.80542,1341.22375,1361.64209,20.4183349609375,0
1,2,986.4813,24,25,26,1,129,180,231,0,1298.5437,1342.48364,1386.42346,43.939880371136141,0
0,2,960.8357,21,25,29,4,104,180,256,0,1284.4187,1302.2771,1320.13562,17.858459472760551,0
0,2,996.2221,24,25,26,1,169,180,191,0,1322.5968,1379.04028,1435.48364,56.443420410189248,0
0,2,814.852,19,25,31,6,159,180,201,0,1075.97681,1145.87012,1215.76343,69.893310546875,0
1,2,817.9551,19,25,31,6,164,180,196,0,947.016052,1071.00269,1194.98938,123.98666381836313,0
0,2,958.1426,21,25,29,4,155,180,205,0,1365.69812,1378.03821,1390.3783,12.340087890625,0
0,2,1005.8441,18,25,32,7,138,180,222,0,1107.17432,1293.23218,1479.29016,186.05792236329125,0
1,2,831.6089,21,25,29,4,179,180,181,0,1084.60217,1148.71606,1212.83008,64.1139526367478,0
0,2,849.5537,21,25,29,4,176,179,182,0,1093.6853,1226.38135,1359.07727,132.69598388673279,0
0,2,833.5206,24,25,26,1,148,180,212,0,1046.61768,1189.41089,1332.204,142.7931518554818,0
0,2,855.4262,21,25,29,4,175,179,183,0,1105.23657,1221.41589,1337.59521,116.1793212890625,0
0,2,809.1781,20,25,30,5,139,180,221,0,1054.88489,1132.28882,1209.69275,77.4039306640625,0
0,2,845.7974,19,25,31,6,153,180,207,0,1029.80725,1148.60815,1267.409,118.8009033203125,0
1,2,815.6341,24,25,26,1,173,180,187,0,1213.30017,1215.955,1218.60974,2.65478515625,0
1,2,680.8789,20,25,30,5,106,180,254,0,936.103,941.1773,946.2516,5.07427978515625,0
1,2,797.2975,21,25,29,4,133,180,227,0,1132.67859,1151.20068,1169.72266,18.522033691506813,0
1,2,1032.2206,24,25,26,1,155,180,205,0,1378.04871,1379.62781,1381.20691,1.5791015625,0
0,2,934.1384,24,25,26,1,147,180,213,0,988.5018,1092.92529,1197.34888,104.42355346680134,0
1,2,1375.9613,24,25,26,1,178,180,182,0,1040.558,1410.75122,1780.94434,370.19317626953631,0
0,2,1019.8665,22,25,28,3,174,180,186,0,1177.87439,1269.07019,1360.266,91.19580078125,0
0,2,808.5342,24,25,26,1,150,180,210,0,1063.77832,1137.42749,1211.07666,73.649169921875,0
1,2,837.8799,22,25,28,3,155,180,205,0,1069.71411,1139.23718,1208.76025,69.5230712890625,0
0,2,1000.2124,23,25,27,2,172,180,188,0,957.0242,1163.82178,1370.61926,206.79754638672776,0
1,2,820.0257,25,25,25,0,173,180,187,0,1191.14478,1203.88721,1216.62976,12.742492675927426,0
0,2,940.1156,24,25,26,1,154,180,206,0,1134.68872,1266.75574,1398.82275,132.0670166015625,0
1,2,832.3395,23,25,27,2,136,180,224,0,1280.27551,1334.98535,1389.69531,54.7098999023778,0
