Id,NumOfAgents,CompletionTime,MinReward,AvgReward,MaxReward,SDReward,MinAgentStep,AvgAgentStep,MaxAgentStep,SDAgentStep,MinDistTravelled,AvgDistTravelled,MaxDistTravelled,SDDistTravelled
2,9,1311.43572,2,5.66666651,11,2.6666666666666714,7,39,116,0,305.864044,380.176758,524.496948,76.939495464948379
3,9,1251.15445,3,11.333333,19,4.9216076867444771,7,78,179,0,314.772827,392.578,489.971,60.808628823489535
5,9,1226.51145,6,17.7777786,32,7.55392139190384,13,117,226,0,286.378876,357.864136,516.225342,81.003727766529451
2,9,1286.53221,10,23.4444447,41,7.94580407945828,63,156,240,0,215.83963,334.8015,379.953461,50.852132406078724
2,9,1373.29597,12,30.5555553,57,11.324615383325254,80,195,329,0,256.7422,324.726746,453.476227,49.494302226600944
2,9,1277.56973,15,36.22222,67,12.950999770740832,90,234,390,0,289.933533,412.3363,496.45462,67.863202986391258
2,9,1167.69838,18,42.11111,70,13.444903573427576,99,273,437,0,266.704559,344.6966,443.540375,58.5209893086387
2,9,1255.51866,25,47.88889,78,14.082648460226547,122,312,468,0,321.291229,339.913879,363.2182,14.040086605785048
2,9,1309.42305,29,53.22222,87,15.061192056834022,141,351,493,0,310.2479,383.152954,464.230957,41.263219610721073
3,9,1223.73533,30,58.77778,94,15.809826605119721,156,390,604,0,307.855469,385.128723,472.841431,64.084676724397937
1,9,901.57939,33,67.22222,104,17.331908773369303,172,430,632,0,258.331,323.316681,422.9139,44.033804000980489
2,9,1313.96488,42,73.55556,112,17.739542215758959,233,469,668,0,310.658,386.424561,512.2674,58.247725037505333
3,9,1206.28691,49,79.3333359,115,17.371752294394032,260,508,748,0,334.671051,410.810333,477.744629,49.349083307814858
2,9,1341.77341,52,84.77778,125,18.641517450022864,291,547,758,0,263.489258,341.370117,453.0145,64.222510508130554
2,9,1268.04246,55,90.44444,130,19.499920860871455,319,586,875,0,308.1137,402.230042,492.267548,62.128505333035413
2,9,1279.17638,57,96.22222,132,18.884313171270435,368,625,951,0,328.197479,368.9732,458.989746,42.981300513165564
7,9,1255.22219,65,103.222221,139,18.860763374310412,373,664,957,0,254.528992,348.19,494.015381,82.658596060649216
2,9,1278.72226,68,108.666664,145,19.815818596935962,404,703,967,0,329.804962,433.641571,549.0038,60.818687205830514
6,9,1203.60327,77,116.777779,155,20.713805261106963,413,743,979,0,244.930389,332.437042,468.917175,63.469783725204465
2,9,1233.76416,77,122.555557,159,23.075292756592969,429,782,1085,0,348.058075,405.697418,477.4425,53.647252085355873
2,9,1285.63061,87,128.666672,166,23.338094752286285,436,821,1214,0,256.0435,353.094421,426.877319,47.83182771196779
6,9,879.17191,90,135.444443,182,26.795982746636248,456,860,1227,0,193.742859,277.639862,333.0166,44.469755434507135
8,9,1238.4309,96,141,185,26.436506745197804,464,899,1297,0,303.1024,360.803345,464.8175,53.588892007766496
2,9,1421.19124,101,146.333328,190,26.641654936917931,564,938,1297,0,280.19986,332.4207,441.745758,49.372893921747078
2,9,1257.0426,112,152.111115,202,27.0080006436138,569,977,1300,0,300.947357,345.5397,464.035828,53.6241504696162
2,9,1251.3548,120,158.888885,211,27.682503276516243,570,1016,1337,0,312.7399,431.1178,489.3743,59.205998985912487
3,9,1232.00056,127,164.666672,215,27.100635498904271,599,1055,1383,0,340.25824,444.575,563.4177,76.146557985938173
3,9,1214.23348,127,171.666672,223,28.292126898564383,693,1094,1387,0,265.923859,361.164063,498.863281,78.751033795542256
2,9,1223.17474,128,177.444443,237,31.358539900501761,696,1133,1522,0,283.980469,386.9889,500.7846,71.2104677954997
2,9,767.11535,131,183.333328,246,31.951351910191761,700,1172,1544,0,230.388535,280.28125,300.343,24.4568971848677
2,9,737.69677,133,188.333328,253,33.496268448888841,701,1211,1584,0,273.135773,296.646179,348.055176,23.923280715815245
2,9,714.16466,134,193.444443,259,34.461286205154664,731,1251,1664,0,277.835571,339.203674,398.053925,37.47077233450181
2,9,731.51739,134,198.555557,264,35.4467083916472,799,1290,1730,0,282.6143,338.982117,398.1106,43.980727093188811
2,9,726.3671,138,203.666672,269,36.896250938724918,808,1329,1851,0,272.2402,318.226868,367.992432,30.546259159245988
