Id,NumOfAgents,CompletionTime,MinReward,AvgReward,MaxReward,SDReward,MinAgentStep,AvgAgentStep,MaxAgentStep,SDAgentStep,MinDistTravelled,AvgDistTravelled,MaxDistTravelled,SDDistTravelled,TotalShares
5,7,397.5788,1,1.42857146,3,0.72843135908468437,3,51,105,0,343.7591,380.658142,505.629974,53.958316391629147,0
6,7,311.4699,0,1.42857146,3,1.0497813183356484,12,51,108,0,298.347778,327.3133,350.399719,20.545692410275009,0
3,7,317.44945,0,1.42857146,3,0.90350790290525185,1,51,149,0,293.041443,321.239,402.620453,34.763213937611113,0
5,7,410.873,0,1.42857146,2,0.72843135908468437,29,51,77,0,388.857483,431.699463,485.823181,35.45512829932526,0
3,7,267.59725,0,1.42857146,3,0.90350790290525185,15,51,96,0,302.761017,335.702118,362.943939,19.085276609843955,0
4,7,331.0893,0,1.42857146,4,1.1780301787479035,9,51,152,0,407.0685,419.66037,425.5113,5.9679912477608053,0
0,7,237.81315,1,1.42857146,3,0.72843135908468437,11,51,91,0,288.0729,301.1127,319.476624,10.482537258644754,0
3,7,231.85695,1,1.42857146,2,0.49487165930539467,4,51,148,0,278.4595,308.000244,345.3255,25.486952169148928,0
6,7,358.98585,0,1.42857146,3,1.0497813183356484,17,51,111,0,292.126617,350.34256,486.280853,58.5873076198691,0
6,7,306.259,0,1.42857146,4,1.3997084244475306,8,51,93,0,309.65744,341.195221,461.809662,50.125043580000963,0
2,7,270.6423,0,1.42857146,3,0.90350790290525185,8,51,125,0,284.935669,300.9522,315.6837,10.613921549898757,0
3,7,220.442,1,1.42857146,3,0.72843135908468437,17,51,95,0,295.978241,306.6254,317.699371,8.0982828756283887,0
0,7,206.9565,0,1.42857146,2,0.72843135908468437,13,51,127,0,300.3608,305.6092,314.971924,4.6880512558556262,0
2,7,208.71125,1,1.42857146,2,0.49487165930539467,6,51,134,0,282.48822,299.482452,318.6179,13.663536284080209,0
4,7,363.9702,0,1.42857146,6,1.989769753883446,12,51,142,0,514.163269,531.635864,556.475647,14.86794054085723,0
3,7,223.2935,0,1.42857146,3,1.0497813183356484,21,51,135,0,273.1157,296.77597,339.215,22.226231886564896,0
2,7,264.0413,0,1.42857146,3,0.90350790290525185,9,51,100,0,298.665253,318.540039,360.3529,19.581213772448613,0
5,7,212.699,0,1.42857146,3,1.0497813183356484,9,51,142,0,265.489349,284.490875,300.930023,9.83348334043727,0
4,7,288.8537,0,1.42857146,3,0.90350790290525185,8,51,162,0,290.797058,313.194855,367.572723,23.522851684617539,0
6,7,276.00275,0,1.42857146,2,0.72843135908468437,13,51,146,0,280.24295,297.3041,312.968781,12.420934966467451,0
4,7,251.01305,0,1.42857146,4,1.6781914463529619,2,51,112,0,287.722778,315.009369,372.961853,33.148077906253924,0
5,7,255.5711,1,1.42857146,2,0.49487165930539467,13,51,101,0,285.44577,301.793243,324.750031,13.950382633187598,0
3,7,338.21375,0,1.42857146,5,1.5907898179514353,4,51,152,0,492.347168,504.112579,517.017334,9.5397051424111865,0
4,7,216.9891,1,1.42857146,2,0.49487165930539467,19,51,120,0,286.672028,299.0576,308.0595,8.6949028474413677,0
5,7,385.49515,1,1.42857146,3,0.72843135908468437,5,51,119,0,516.0094,544.045959,577.5643,20.8965409367763,0
0,7,244.7241,0,1.42857146,3,1.1780301787479035,15,51,119,0,288.911346,303.082947,327.443054,15.077817173624407,0
5,7,249.1057,0,1.42857146,4,1.1780301787479035,7,51,99,0,296.0607,321.989624,335.6953,13.955707259866083,0
0,7,233.91545,1,1.42857146,3,0.72843135908468437,15,51,129,0,292.11496,309.740234,336.607483,14.272372295096355,0
2,7,271.9639,0,1.42857146,4,1.1780301787479035,9,51,150,0,271.784241,305.187744,377.406738,39.909836328066334,0
3,7,318.5832,0,1.42857146,4,1.1780301787479035,8,51,119,0,293.991516,316.0834,347.679321,19.036608655248195,0
3,7,254.6602,0,1.42857146,4,1.1780301787479035,8,51,155,0,289.321228,324.733948,390.372131,38.071462383994721,0
0,7,290.5957,0,1.42857146,5,1.5907898179514353,12,51,117,0,294.756378,320.850342,364.9746,27.162860281922825,0
2,7,437.55955,0,1.42857146,2,0.72843135908468437,15,51,104,0,538.004761,570.476746,614.545,23.324646827796954,0
