Id,NumOfAgents,CompletionTime,MinReward,AvgReward,MaxReward,SDReward,MinAgentStep,AvgAgentStep,MaxAgentStep,SDAgentStep,MinDistTravelled,AvgDistTravelled,MaxDistTravelled,SDDistTravelled
0,2,1191.56888,0,0,0,0,0,0,0,0,883.763,889.8058,895.8486,6.04278564453125
0,2,1303.93839,0,0,0,0,0,0,0,0,896.847534,927.1555,957.46344,30.30795288087474
0,2,1347.14977,0,0,0,0,0,0,0,0,1021.75494,1036.76538,1051.77576,15.010406494171647
0,2,1081.38349,20,25.5,31,5.5,133,138,144,0,808.865234,824.003235,839.141235,15.13800048828125
1,2,1313.3252,42,53.5,65,11.5,235,275,315,0,748.4246,776.056946,803.6893,27.63232421875
0,2,1299.16771,31,36.5,42,5.5,157,177,197,0,902.3628,907.3468,912.3309,4.9840393067340552
0,2,1136.38758,46,55,64,9,150,177,204,0,852.84375,874.147644,895.451538,21.30389404296875
0,2,843.75591,18,28,38,10,110,176,242,0,632.862854,639.9595,647.056152,7.0966491699874918
0,2,1051.92703,56,57,58,1,339,352,366,0,874.835632,875.6117,876.3877,0.77603149474067967
0,2,865.70191,79,83.5,88,4.5,510,529,548,0,727.1862,738.6393,750.0923,11.453033447306284
0,2,899.39711,110,110.5,111,0.5,706,706,706,0,696.3136,770.241455,844.16925,73.92782592774067
0,2,1054.73128,135,140,145,5,846,882,919,0,850.6204,860.759033,870.8977,10.138641357467804
0,2,809.59334,164,171,178,7,1035,1059,1083,0,613.4707,652.1743,690.878,38.703643798840154
0,2,1069.81799,200,202.5,205,2.5,1233,1236,1239,0,764.5237,833.4619,902.4001,68.938201904303625
0,2,1440.92038,216,231,246,15,1359,1413,1467,0,756.5678,770.776855,784.98584,14.209014892610897
0,2,763.7791,246,258.5,271,12.5,1579,1590,1601,0,582.7978,588.17804,593.5583,5.3802490234375
0,2,928.74674,272,291,310,19,1707,1767,1827,0,745.932861,751.217163,756.5015,5.2843322754787465
0,2,844.49172,290,318.5,347,28.5,1815,1944,2073,0,784.5752,785.2663,785.9574,0.69110107421875
2,4,2.44049,0,0,0,0,0,0,0,0,0,0,0,0
