Id,NumOfAgents,CompletionTime,MinReward,AvgReward,MaxReward,SDReward,MinAgentStep,AvgAgentStep,MaxAgentStep,SDAgentStep,MinDistTravelled,AvgDistTravelled,MaxDistTravelled,SDDistTravelled
3,9,778.48695,5,12.7777777,21,6.0695556816656291,5,38,70,0,266.581146,332.081543,380.404053,32.863017551928934
8,9,804.95432,2,8.333333,17,4.69041575982344,0,38,134,0,320.398834,403.263977,537.499451,68.193132733470634
7,9,504.86473,5,13.5555553,19,4.3233503240763875,26,77,134,0,227.873566,316.260529,359.549957,36.71688383864128
5,9,763.31614,12,20,25,4.6188021535170058,29,117,191,0,291.152679,402.154,572.7848,98.355067520141944
8,9,467.8847,18,27,36,5.9628479399994392,35,156,239,0,245.845169,311.784821,361.671265,33.610722026331132
2,9,634.41398,26,32.77778,43,6.0328319824437164,81,195,339,0,299.444336,360.890442,447.67868,55.929517017242091
8,9,591.96535,30,38.77778,51,7.0675750639063848,127,234,361,0,283.071381,341.420532,469.3498,54.308375088502579
2,9,716.74098,45,51.6666679,58,4.4969125210775269,142,312,488,0,338.0661,412.8666,548.6735,70.476771331347464
2,9,832.70276,54,65.1111145,78,7.6947954191922072,196,389,564,0,336.537567,391.829559,429.1866,23.676876721787533
2,9,835.95812,66,78.3333359,91,7.6011695006613449,290,467,610,0,329.348938,435.8673,562.304749,59.444167745901872
6,9,629.04425,80,91.44444,105,8.3414775018328218,350,545,767,0,254.44194,365.2668,485.3976,64.2598302614789
2,9,766.41149,90,98,121,9.2376043070340117,357,584,876,0,324.208984,388.8314,478.652161,51.882836242770686
4,9,606.55658,93,105,127,10.994948334980428,372,623,918,0,244.558182,339.662,448.687836,58.204648504019168
2,9,759.76762,100,116.777779,147,14.343235167204403,405,701,1103,0,316.601959,442.680756,567.259,93.840801041083111
2,9,698.48449,105,125.111115,154,13.955838638318262,416,740,1127,0,312.04538,383.023865,518.7567,71.926154002748618
2,9,582.01912,117,139.888885,164,14.940210056864039,535,818,1149,0,262.2331,315.251526,433.334076,45.810802386713462
2,9,611.89265,119,146.666672,172,16.626618551120679,568,857,1222,0,379.43045,433.6691,464.344879,25.87621931098187
1,9,584.82375,126,154.777771,179,16.033144682036262,640,896,1249,0,279.981018,401.240021,513.064,75.760673922205584
2,9,872.4333,138,168.777771,201,19.147252647590548,670,974,1380,0,285.85083,394.6663,524.0673,63.569942816645565
3,9,636.51433,153,188.888885,213,20.872333865374657,801,1091,1410,0,281.68,381.892151,486.636078,87.219302174702491
1,9,515.4587,166,201.555557,228,20.624209674345366,855,1169,1500,0,269.3006,311.7163,397.382721,36.033315130661123
2,9,611.36923,171,208.111115,240,22.213331554844348,859,1208,1554,0,353.915558,411.1609,462.776428,40.124743010145707
2,9,845.42237,173,214.222229,248,24.49842524543606,917,1247,1665,0,270.235748,389.166046,540.3055,82.731653240688445
2,9,601.16249,181,222,254,24.662161750791885,948,1286,1675,0,321.816,390.408081,443.366028,52.813977829404372
3,9,721.24335,187,230.222229,267,27.759994307468133,973,1325,1721,0,365.152374,468.2575,558.9697,69.188807220090609
