Id,NumOfAgents,CompletionTime,MinReward,AvgReward,MaxReward,SDReward,MinAgentStep,AvgAgentStep,MaxAgentStep,SDAgentStep,MinDistTravelled,AvgDistTravelled,MaxDistTravelled,SDDistTravelled
2,3,98.518112,0,0,0,0,0,0,0,0,556.289856,585.0144,618.2273,25.484253604674041
2,3,109.344236,0,0,0,0,0,0,0,0,599.130249,652.0357,691.1364,38.809028570273107
0,3,88.32912,0,0,0,0,0,0,0,0,591.8976,615.8047,646.626831,22.871909903246976
1,3,127.858823,0,0,0,0,0,0,0,0,643.6351,713.315735,830.8281,83.571188813439107
0,3,105.52712,0,0,0,0,0,0,0,0,580.6816,635.2619,681.1575,41.476253046185022
1,3,108.897971,0,0,0,0,0,0,0,0,614.944153,656.322449,733.790955,54.821043502515693
0,3,132.883982,0,0,0,0,0,0,0,0,909.3946,940.959534,971.6209,25.411821339438145
2,3,100.330855,0,0,0,0,0,0,0,0,665.3481,670.828552,674.5502,3.9572522781691535
0,3,121.403046,0,0,0,0,0,0,0,0,710.3431,758.577637,827.2725,49.880464930683608
2,3,93.303245,0,0,0,0,0,0,0,0,628.7367,641.71814,649.868042,9.278707306959177
2,3,92.003671,0,0,0,0,0,0,0,0,617.006,634.672546,647.372253,12.884863816458116
1,3,121.662566,0,0,0,0,0,0,0,0,748.4052,781.623047,846.129,45.619405559871758
0,3,101.405092,0,0,0,0,0,0,0,0,582.1894,611.0881,642.54895,24.708199656656554
0,3,109.679096,0,0,0,0,0,0,0,0,564.2065,670.8135,792.7279,93.919289176903774
0,3,106.967434,0,0,0,0,0,0,0,0,688.4895,713.721863,749.0353,25.725065684213448
1,3,126.238925,0,0,0,0,0,0,0,0,690.3127,773.636658,835.443542,61.171789606758644
2,3,97.952141,0,0,0,0,0,0,0,0,638.3906,698.9739,770.6048,54.538575967749139
1,3,117.295211,0,0,0,0,0,0,0,0,637.425232,736.595764,830.382263,78.86632219974
1,3,125.470259,0,0,0,0,0,0,0,0,819.165649,837.568,866.190552,20.513003253206847
2,3,110.976869,0,0,0,0,0,0,0,0,692.892761,734.207764,812.068359,55.090175097531
2,3,110.320627,0,0,0,0,0,0,0,0,752.2362,764.8937,779.7395,11.334302696542656
1,3,111.372083,0,0,0,0,0,0,0,0,625.031,646.9935,680.221558,23.898148190981583
0,3,93.013717,0,0,0,0,0,0,0,0,636.114563,682.1376,752.8816,50.773893893119784
2,3,138.279649,0,0,0,0,0,0,0,0,754.772156,804.1669,870.882568,48.958610296966661
2,3,129.739056,0,0,0,0,0,0,0,0,821.9228,853.673767,891.5337,28.744956801593272
